count,department_name,intercept,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
7,Southern Platte Fire Protection District,1,0,0,1,0,0,0,1,0,0,0
95,West Metro Fire Rescue,1,0,0,1,0,0,0,1,0,0,0
17,Noblesville Fire Department,1,0,0,1,0,0,0,1,0,0,0
420,San Francisco Fire Department,1,0,0,1,0,0,0,1,0,0,0
57,Loudoun County Fire Rescue and EMS,1,0,0,1,0,0,0,1,0,0,0
39,Northwest Fire District,1,0,0,1,0,0,0,1,0,0,0
61,Ontario Fire Department,1,0,0,1,0,0,0,1,0,0,0
41,City of Roseville Fire Department,1,0,0,1,0,0,0,1,0,0,0
17,Carmel Fire Department,1,0,0,1,0,0,0,1,0,0,0
26,East Pierce Fire and Rescue,1,0,0,1,0,0,0,1,0,0,0
52,City of Fort Myers Fire Department,1,0,0,1,0,0,0,1,0,0,0
254,Sacramento Metropolitan Fire District,1,0,0,1,0,0,0,1,0,0,0
3,Fairmount Fire Protection District,1,0,0,1,0,0,0,1,0,0,0
2,Simsbury Volunteer Fire Department,1,0,0,1,0,0,0,1,0,0,0
177,Boston Fire Department,1,0,0,1,0,0,0,1,0,0,0
128,Lexington Fire Department,1,0,0,1,0,0,0,1,0,0,0
87,Richmond Fire and Emergency Services,1,0,0,1,0,0,0,1,0,0,0
792,Clark County Fire Department,1,0,0,1,0,0,0,1,0,0,0
61,Starwest Tech RMZ,1,0,0,1,0,0,0,1,0,0,0
242,Albuquerque Fire Rescue,1,0,0,1,0,0,0,1,0,0,0
1115,Los Angeles County Fire Department,1,0,0,1,0,0,0,1,0,0,0
18,City of Fairfax Fire Department,1,0,0,1,0,0,0,1,0,0,0
18,South Adams County Fire Protection District,1,0,0,1,0,0,0,1,0,0,0
34,Jersey City Fire Department,1,0,0,1,0,0,0,1,0,0,0
2,Toms River Fire District 1,1,0,0,1,0,0,0,1,0,0,0
2,Jackson Township Fire Department,1,0,0,1,0,0,0,1,0,0,0
159,Orlando Fire Department,1,0,0,1,0,0,0,1,0,0,0
390,Orange County Fire Rescue Department,1,0,0,1,0,0,0,1,0,0,0
10,Coral Gables Fire and Rescue Department,1,0,0,1,0,0,0,1,0,0,0
13,St Louis Park Fire Department,1,0,0,1,0,0,0,1,0,0,0
62,Golder Ranch Fire District,1,0,0,1,0,0,0,1,0,0,0
41,Adams County Fire Protection District,1,0,0,1,0,0,0,1,0,0,0
229,Anne Arundel County Fire Department,1,0,0,1,0,0,0,1,0,0,0
58,The Villages Public Safety Department,1,0,0,1,0,0,0,1,0,0,0
65,Starwest Tech RMZ,1,0,0,0,0,0,0,1,0,0,0
245,Tucson Fire Department,1,0,0,0,0,0,0,1,0,0,0
425,San Francisco Fire Department,1,0,0,0,0,0,0,1,0,0,0
168,Lexington Fire Department,1,0,0,0,0,0,0,1,0,0,0
83,Richland Fire and Emergency Services,1,0,0,0,0,0,0,1,0,0,0
13,Jackson County Fire District 3,1,0,0,0,0,0,0,1,0,0,0
46,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,0,1,0,0,0
68,City of Fort Myers Fire Department,1,0,0,0,0,0,0,1,0,0,0
41,Jersey City Fire Department,1,0,0,0,0,0,0,1,0,0,0
1135,Los Angeles County Fire Department,1,0,0,0,0,0,0,1,0,0,0
746,Clark County Fire Department,1,0,0,0,0,0,0,1,0,0,0
22,Riviera Beach Fire Rescue,1,0,0,0,0,0,0,1,0,0,0
9,Kingston Fire and Rescue,1,0,0,0,0,0,0,1,0,0,0
456,Orange County Fire Rescue Department,1,0,0,0,0,0,0,1,0,0,0
8,Southern Platte Fire Protection District,1,0,0,0,0,0,0,1,0,0,0
244,Albuquerque Fire Rescue,1,0,0,0,0,0,0,1,0,0,0
16,Plainfield Fire Protection District,1,0,0,0,0,0,0,1,0,0,0
23,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,0,1,0,0,0
415,Memphis Division of Fire Services,1,0,0,0,0,0,0,1,0,0,0
261,Mesa Fire and Medical Department,1,0,0,0,0,0,0,1,0,0,0
111,Ontario Fire Department,1,0,0,0,0,0,0,1,0,0,0
6,Fairmount Fire Protection District,1,0,0,0,0,0,0,1,0,0,0
19,Fishers Fire and Emergency Services,1,0,0,0,0,0,0,1,0,0,0
35,East Pierce Fire and Rescue,1,0,0,0,0,0,0,1,0,0,0
190,Boston Fire Department,1,0,0,0,0,0,0,1,0,0,0
76,Hall County Fire Services,1,0,0,0,0,0,0,1,0,0,0
32,South Adams County Fire Protection District,1,0,0,0,0,0,0,1,0,0,0
17,City of Fairfax Fire Department,1,0,0,0,0,0,0,1,0,0,0
83,West Palm Beach Fire Department,1,0,0,0,0,0,0,1,0,0,0
133,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,0,1,0,0,0
51,Adams County Fire Protection District,1,0,0,0,0,0,0,1,0,0,0
98,The Villages Public Safety Department,1,0,0,0,0,0,0,1,0,0,0
32,New Rochelle Fire Department,1,0,0,0,0,0,0,1,0,0,0
6,Sheridan Fire Department,1,0,0,0,0,0,0,1,0,0,0
2,Jackson Township Fire Department,1,0,0,0,0,0,0,1,0,0,0
269,Anne Arundel County Fire Department,1,0,0,0,0,0,0,1,0,0,0
56,Bellevue Fire Department,1,0,0,0,0,0,0,1,0,0,0
77,Golder Ranch Fire District,1,0,0,0,0,0,0,1,0,0,0
5,Toms River Fire District 1,1,0,0,0,0,0,0,1,0,0,0
99,Newport News Fire Department,1,0,0,0,0,0,0,1,0,0,0
73,Alexandria Fire Department,1,0,0,0,0,0,0,1,0,0,0
17,Rogers Fire Department,1,0,0,0,0,0,0,1,0,0,0
83,Pasco Fire Department,1,0,0,0,0,0,0,1,0,0,0
1,Wayne Township Volunteer Fire Department,1,0,0,0,0,0,0,1,0,0,0
14,St Louis Park Fire Department,1,0,0,0,0,0,0,1,0,0,0
123,Richmond Fire and Emergency Services,1,0,0,0,0,0,0,1,0,0,0
282,Sacramento Metropolitan Fire District,1,0,0,0,0,0,0,1,0,0,0
31,Beavercreek Township Fire Department,1,0,0,0,0,0,0,1,0,0,0
10,City of Westfield Fire Department,1,0,0,0,0,0,0,1,0,0,0
15,Delaware Fire Department,1,0,0,0,0,0,0,1,0,0,0
23,Carmel Fire Department,1,0,0,0,0,0,0,1,0,0,0
741,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,0,1,0,0,0
3,Torrington Fire Department,1,0,0,0,0,0,0,1,0,0,0
61,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,0,1,0,0,0
93,West Metro Fire Rescue,1,0,0,0,0,0,0,1,0,0,0
21,Noblesville Fire Department,1,0,0,0,0,0,0,1,0,0,0
127,City of Saint Paul Fire Department,1,0,0,0,0,0,0,1,0,0,0
2,Cicero Fire Department,1,0,0,0,0,0,0,1,0,0,0
50,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,0,1,0,0,0
54,City of Roseville Fire Department,1,0,0,0,0,0,0,1,0,0,0
59,Northwest Fire District,1,0,0,0,0,0,0,1,0,0,0
151,Orlando Fire Department,1,0,0,0,0,0,0,1,0,0,0
2,Sheridan Fire Department,1,0,0,0,0,1,0,1,0,0,0
485,Memphis Division of Fire Services,1,0,0,0,0,1,0,1,0,0,0
373,San Francisco Fire Department,1,0,0,0,0,1,0,1,0,0,0
1218,Los Angeles County Fire Department,1,0,0,0,0,1,0,1,0,0,0
39,Jersey City Fire Department,1,0,0,0,0,1,0,1,0,0,0
148,West Metro Fire Rescue,1,0,0,0,0,1,0,1,0,0,0
150,Lexington Fire Department,1,0,0,0,0,1,0,1,0,0,0
287,Sacramento Metropolitan Fire District,1,0,0,0,0,1,0,1,0,0,0
24,Carmel Fire Department,1,0,0,0,0,1,0,1,0,0,0
20,Jackson County Fire District 3,1,0,0,0,0,1,0,1,0,0,0
39,Adams County Fire Protection District,1,0,0,0,0,1,0,1,0,0,0
2,Jackson Township Fire Department,1,0,0,0,0,1,0,1,0,0,0
42,Bellevue Fire Department,1,0,0,0,0,1,0,1,0,0,0
59,West Palm Beach Fire Department,1,0,0,0,0,1,0,1,0,0,0
75,Alexandria Fire Department,1,0,0,0,0,1,0,1,0,0,0
3,Wayne Township Volunteer Fire Department,1,0,0,0,0,1,0,1,0,0,0
22,Beavercreek Township Fire Department,1,0,0,0,0,1,0,1,0,0,0
15,Kingston Fire and Rescue,1,0,0,0,0,1,0,1,0,0,0
61,Loudoun County Fire Rescue and EMS,1,0,0,0,0,1,0,1,0,0,0
3,Simsbury Volunteer Fire Department,1,0,0,0,0,1,0,1,0,0,0
669,Clark County Fire Department,1,0,0,0,0,1,0,1,0,0,0
21,Coral Gables Fire and Rescue Department,1,0,0,0,0,1,0,1,0,0,0
83,Newport News Fire Department,1,0,0,0,0,1,0,1,0,0,0
2,Toms River Fire District 1,1,0,0,0,0,1,0,1,0,0,0
66,Golder Ranch Fire District,1,0,0,0,0,1,0,1,0,0,0
85,The Villages Public Safety Department,1,0,0,0,0,1,0,1,0,0,0
26,City of Fairfax Fire Department,1,0,0,0,0,1,0,1,0,0,0
22,South Adams County Fire Protection District,1,0,0,0,0,1,0,1,0,0,0
52,Cosumnes Community Services District Fire Department,1,0,0,0,0,1,0,1,0,0,0
15,Noblesville Fire Department,1,0,0,0,0,1,0,1,0,0,0
39,Northwest Fire District,1,0,0,0,0,1,0,1,0,0,0
148,Richmond Fire and Emergency Services,1,0,0,0,0,1,0,1,0,0,0
12,Fishers Fire and Emergency Services,1,0,0,0,0,1,0,1,0,0,0
50,City of Fort Myers Fire Department,1,0,0,0,0,1,0,1,0,0,0
8,Southern Platte Fire Protection District,1,0,0,0,0,1,0,1,0,0,0
92,Ontario Fire Department,1,0,0,0,0,1,0,1,0,0,0
27,New Rochelle Fire Department,1,0,0,0,0,1,0,1,0,0,0
440,Orange County Fire Rescue Department,1,0,0,0,0,1,0,1,0,0,0
55,Starwest Tech RMZ,1,0,0,0,0,1,0,1,0,0,0
212,Albuquerque Fire Rescue,1,0,0,0,0,1,0,1,0,0,0
3,Fairmount Fire Protection District,1,0,0,0,0,1,0,1,0,0,0
221,Boston Fire Department,1,0,0,0,0,1,0,1,0,0,0
147,City of Saint Paul Fire Department,1,0,0,0,0,1,0,1,0,0,0
56,City of Roseville Fire Department,1,0,0,0,0,1,0,1,0,0,0
134,Orlando Fire Department,1,0,0,0,0,1,0,1,0,0,0
259,Anne Arundel County Fire Department,1,0,0,0,0,1,0,1,0,0,0
36,East Pierce Fire and Rescue,1,0,0,0,0,1,0,1,0,0,0
128,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,1,0,1,0,0,0
16,St Louis Park Fire Department,1,0,0,0,0,1,0,1,0,0,0
35,Delray Beach Fire-Rescue Department,1,0,0,0,0,1,0,1,0,0,0
17,Plainfield Fire Protection District,1,0,0,0,0,1,0,1,0,0,0
75,Pasco Fire Department,1,0,0,0,0,1,0,1,0,0,0
75,Richland Fire and Emergency Services,1,0,0,0,0,1,0,1,0,0,0
82,Hall County Fire Services,1,0,0,0,0,1,0,1,0,0,0
15,Delaware Fire Department,1,0,0,0,0,1,0,1,0,0,0
25,Rogers Fire Department,1,0,0,0,0,1,0,1,0,0,0
6,City of Westfield Fire Department,1,0,0,0,0,1,0,1,0,0,0
24,Riviera Beach Fire Rescue,1,0,0,0,0,1,0,1,0,0,0
282,Tucson Fire Department,1,0,0,0,0,1,0,1,0,0,0
694,Miami-Dade Fire Rescue Department,1,0,0,0,0,1,0,1,0,0,0
249,Mesa Fire and Medical Department,1,0,0,0,0,1,0,1,0,0,0
32,Jersey City Fire Department,1,0,0,0,0,0,1,1,0,0,0
234,Tucson Fire Department,1,0,0,0,0,0,1,1,0,0,0
41,City of Roseville Fire Department,1,0,0,0,0,0,1,1,0,0,0
44,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,1,1,0,0,0
53,Starwest Tech RMZ,1,0,0,0,0,0,1,1,0,0,0
49,Adams County Fire Protection District,1,0,0,0,0,0,1,1,0,0,0
69,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,1,1,0,0,0
200,Mesa Fire and Medical Department,1,0,0,0,0,0,1,1,0,0,0
4,Southern Platte Fire Protection District,1,0,0,0,0,0,1,1,0,0,0
156,Orlando Fire Department,1,0,0,0,0,0,1,1,0,0,0
2,Jackson Township Fire Department,1,0,0,0,0,0,1,1,0,0,0
23,South Adams County Fire Protection District,1,0,0,0,0,0,1,1,0,0,0
26,Riviera Beach Fire Rescue,1,0,0,0,0,0,1,1,0,0,0
31,Jackson County Fire District 3,1,0,0,0,0,0,1,1,0,0,0
137,City of Saint Paul Fire Department,1,0,0,0,0,0,1,1,0,0,0
60,City of Fort Myers Fire Department,1,0,0,0,0,0,1,1,0,0,0
48,Northwest Fire District,1,0,0,0,0,0,1,1,0,0,0
197,Boston Fire Department,1,0,0,0,0,0,1,1,0,0,0
73,Richland Fire and Emergency Services,1,0,0,0,0,0,1,1,0,0,0
19,Carmel Fire Department,1,0,0,0,0,0,1,1,0,0,0
168,Lexington Fire Department,1,0,0,0,0,0,1,1,0,0,0
108,Richmond Fire and Emergency Services,1,0,0,0,0,0,1,1,0,0,0
10,Fishers Fire and Emergency Services,1,0,0,0,0,0,1,1,0,0,0
2,Simsbury Volunteer Fire Department,1,0,0,0,0,0,1,1,0,0,0
13,Delaware Fire Department,1,0,0,0,0,0,1,1,0,0,0
217,Albuquerque Fire Rescue,1,0,0,0,0,0,1,1,0,0,0
607,Clark County Fire Department,1,0,0,0,0,0,1,1,0,0,0
462,Memphis Division of Fire Services,1,0,0,0,0,0,1,1,0,0,0
12,Noblesville Fire Department,1,0,0,0,0,0,1,1,0,0,0
34,City of Fairfax Fire Department,1,0,0,0,0,0,1,1,0,0,0
638,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,1,1,0,0,0
98,West Metro Fire Rescue,1,0,0,0,0,0,1,1,0,0,0
73,Pasco Fire Department,1,0,0,0,0,0,1,1,0,0,0
19,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,1,1,0,0,0
6,Plainfield Fire Protection District,1,0,0,0,0,0,1,1,0,0,0
22,Beavercreek Township Fire Department,1,0,0,0,0,0,1,1,0,0,0
420,Orange County Fire Rescue Department,1,0,0,0,0,0,1,1,0,0,0
15,Kingston Fire and Rescue,1,0,0,0,0,0,1,1,0,0,0
50,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,1,1,0,0,0
13,St Louis Park Fire Department,1,0,0,0,0,0,1,1,0,0,0
68,Alexandria Fire Department,1,0,0,0,0,0,1,1,0,0,0
88,Hall County Fire Services,1,0,0,0,0,0,1,1,0,0,0
2,Cicero Fire Department,1,0,0,0,0,0,1,1,0,0,0
34,New Rochelle Fire Department,1,0,0,0,0,0,1,1,0,0,0
1155,Los Angeles County Fire Department,1,0,0,0,0,0,1,1,0,0,0
445,San Francisco Fire Department,1,0,0,0,0,0,1,1,0,0,0
36,Bellevue Fire Department,1,0,0,0,0,0,1,1,0,0,0
2,Fairmount Fire Protection District,1,0,0,0,0,0,1,1,0,0,0
89,The Villages Public Safety Department,1,0,0,0,0,0,1,1,0,0,0
1,Sheridan Fire Department,1,0,0,0,0,0,1,1,0,0,0
267,Anne Arundel County Fire Department,1,0,0,0,0,0,1,1,0,0,0
7,Torrington Fire Department,1,0,0,0,0,0,1,1,0,0,0
54,Golder Ranch Fire District,1,0,0,0,0,0,1,1,0,0,0
68,West Palm Beach Fire Department,1,0,0,0,0,0,1,1,0,0,0
19,East Pierce Fire and Rescue,1,0,0,0,0,0,1,1,0,0,0
277,Sacramento Metropolitan Fire District,1,0,0,0,0,0,1,1,0,0,0
143,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,1,1,0,0,0
4,Toms River Fire District 1,1,0,0,0,0,0,1,1,0,0,0
86,Newport News Fire Department,1,0,0,0,0,0,1,1,0,0,0
8,City of Westfield Fire Department,1,0,0,0,0,0,1,1,0,0,0
95,Ontario Fire Department,1,0,0,0,0,0,1,1,0,0,0
23,Rogers Fire Department,1,0,0,0,0,0,1,1,0,0,0
659,Clark County Fire Department,1,0,0,0,1,0,0,1,0,0,0
89,Richland Fire and Emergency Services,1,0,0,0,1,0,0,1,0,0,0
64,Starwest Tech RMZ,1,0,0,0,1,0,0,1,0,0,0
1034,Los Angeles County Fire Department,1,0,0,0,1,0,0,1,0,0,0
1,Fairmount Fire Protection District,1,0,0,0,1,0,0,1,0,0,0
680,Miami-Dade Fire Rescue Department,1,0,0,0,1,0,0,1,0,0,0
436,Memphis Division of Fire Services,1,0,0,0,1,0,0,1,0,0,0
25,Coral Gables Fire and Rescue Department,1,0,0,0,1,0,0,1,0,0,0
13,Plainfield Fire Protection District,1,0,0,0,1,0,0,1,0,0,0
33,Delray Beach Fire-Rescue Department,1,0,0,0,1,0,0,1,0,0,0
18,St Louis Park Fire Department,1,0,0,0,1,0,0,1,0,0,0
63,West Palm Beach Fire Department,1,0,0,0,1,0,0,1,0,0,0
142,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,1,0,0,1,0,0,0
18,Rogers Fire Department,1,0,0,0,1,0,0,1,0,0,0
37,East Pierce Fire and Rescue,1,0,0,0,1,0,0,1,0,0,0
428,San Francisco Fire Department,1,0,0,0,1,0,0,1,0,0,0
208,Anne Arundel County Fire Department,1,0,0,0,1,0,0,1,0,0,0
269,Tucson Fire Department,1,0,0,0,1,0,0,1,0,0,0
41,City of Roseville Fire Department,1,0,0,0,1,0,0,1,0,0,0
38,Jersey City Fire Department,1,0,0,0,1,0,0,1,0,0,0
130,City of Saint Paul Fire Department,1,0,0,0,1,0,0,1,0,0,0
16,Jackson County Fire District 3,1,0,0,0,1,0,0,1,0,0,0
199,Boston Fire Department,1,0,0,0,1,0,0,1,0,0,0
172,Lexington Fire Department,1,0,0,0,1,0,0,1,0,0,0
202,Albuquerque Fire Rescue,1,0,0,0,1,0,0,1,0,0,0
168,Orlando Fire Department,1,0,0,0,1,0,0,1,0,0,0
36,Adams County Fire Protection District,1,0,0,0,1,0,0,1,0,0,0
8,Southern Platte Fire Protection District,1,0,0,0,1,0,0,1,0,0,0
17,City of Fairfax Fire Department,1,0,0,0,1,0,0,1,0,0,0
43,Northwest Fire District,1,0,0,0,1,0,0,1,0,0,0
17,Riviera Beach Fire Rescue,1,0,0,0,1,0,0,1,0,0,0
18,Noblesville Fire Department,1,0,0,0,1,0,0,1,0,0,0
44,Cosumnes Community Services District Fire Department,1,0,0,0,1,0,0,1,0,0,0
17,South Adams County Fire Protection District,1,0,0,0,1,0,0,1,0,0,0
65,Loudoun County Fire Rescue and EMS,1,0,0,0,1,0,0,1,0,0,0
5,Jackson Township Fire Department,1,0,0,0,1,0,0,1,0,0,0
5,Torrington Fire Department,1,0,0,0,1,0,0,1,0,0,0
3,Sheridan Fire Department,1,0,0,0,1,0,0,1,0,0,0
91,The Villages Public Safety Department,1,0,0,0,1,0,0,1,0,0,0
52,Golder Ranch Fire District,1,0,0,0,1,0,0,1,0,0,0
95,Newport News Fire Department,1,0,0,0,1,0,0,1,0,0,0
12,City of Westfield Fire Department,1,0,0,0,1,0,0,1,0,0,0
17,New Rochelle Fire Department,1,0,0,0,1,0,0,1,0,0,0
55,Bellevue Fire Department,1,0,0,0,1,0,0,1,0,0,0
56,Alexandria Fire Department,1,0,0,0,1,0,0,1,0,0,0
22,Beavercreek Township Fire Department,1,0,0,0,1,0,0,1,0,0,0
2,Wayne Township Volunteer Fire Department,1,0,0,0,1,0,0,1,0,0,0
86,Hall County Fire Services,1,0,0,0,1,0,0,1,0,0,0
28,Carmel Fire Department,1,0,0,0,1,0,0,1,0,0,0
13,Kingston Fire and Rescue,1,0,0,0,1,0,0,1,0,0,0
89,Pasco Fire Department,1,0,0,0,1,0,0,1,0,0,0
5,Cicero Fire Department,1,0,0,0,1,0,0,1,0,0,0
201,Mesa Fire and Medical Department,1,0,0,0,1,0,0,1,0,0,0
20,Fishers Fire and Emergency Services,1,0,0,0,1,0,0,1,0,0,0
20,Delaware Fire Department,1,0,0,0,1,0,0,1,0,0,0
477,Orange County Fire Rescue Department,1,0,0,0,1,0,0,1,0,0,0
111,West Metro Fire Rescue,1,0,0,0,1,0,0,1,0,0,0
91,Ontario Fire Department,1,0,0,0,1,0,0,1,0,0,0
108,Richmond Fire and Emergency Services,1,0,0,0,1,0,0,1,0,0,0
37,City of Fort Myers Fire Department,1,0,0,0,1,0,0,1,0,0,0
294,Sacramento Metropolitan Fire District,1,0,0,0,1,0,0,1,0,0,0
217,Boston Fire Department,1,1,0,0,0,0,0,1,0,0,0
69,Pasco Fire Department,1,1,0,0,0,0,0,1,0,0,0
32,New Rochelle Fire Department,1,1,0,0,0,0,0,1,0,0,0
2,Fairmount Fire Protection District,1,1,0,0,0,0,0,1,0,0,0
26,Rogers Fire Department,1,1,0,0,0,0,0,1,0,0,0
53,Bellevue Fire Department,1,1,0,0,0,0,0,1,0,0,0
56,Alexandria Fire Department,1,1,0,0,0,0,0,1,0,0,0
41,Delray Beach Fire-Rescue Department,1,1,0,0,0,0,0,1,0,0,0
12,Plainfield Fire Protection District,1,1,0,0,0,0,0,1,0,0,0
23,Beavercreek Township Fire Department,1,1,0,0,0,0,0,1,0,0,0
93,Ontario Fire Department,1,1,0,0,0,0,0,1,0,0,0
1115,Los Angeles County Fire Department,1,1,0,0,0,0,0,1,0,0,0
90,Hall County Fire Services,1,1,0,0,0,0,0,1,0,0,0
730,Miami-Dade Fire Rescue Department,1,1,0,0,0,0,0,1,0,0,0
23,Coral Gables Fire and Rescue Department,1,1,0,0,0,0,0,1,0,0,0
106,Newport News Fire Department,1,1,0,0,0,0,0,1,0,0,0
31,East Pierce Fire and Rescue,1,1,0,0,0,0,0,1,0,0,0
69,Richland Fire and Emergency Services,1,1,0,0,0,0,0,1,0,0,0
172,Lexington Fire Department,1,1,0,0,0,0,0,1,0,0,0
10,Fishers Fire and Emergency Services,1,1,0,0,0,0,0,1,0,0,0
48,Northwest Fire District,1,1,0,0,0,0,0,1,0,0,0
392,Memphis Division of Fire Services,1,1,0,0,0,0,0,1,0,0,0
22,Delaware Fire Department,1,1,0,0,0,0,0,1,0,0,0
9,Noblesville Fire Department,1,1,0,0,0,0,0,1,0,0,0
117,Richmond Fire and Emergency Services,1,1,0,0,0,0,0,1,0,0,0
44,Cosumnes Community Services District Fire Department,1,1,0,0,0,0,0,1,0,0,0
48,Golder Ranch Fire District,1,1,0,0,0,0,0,1,0,0,0
445,Orange County Fire Rescue Department,1,1,0,0,0,0,0,1,0,0,0
55,Loudoun County Fire Rescue and EMS,1,1,0,0,0,0,0,1,0,0,0
5,Jackson Township Fire Department,1,1,0,0,0,0,0,1,0,0,0
24,Riviera Beach Fire Rescue,1,1,0,0,0,0,0,1,0,0,0
176,Orlando Fire Department,1,1,0,0,0,0,0,1,0,0,0
262,Anne Arundel County Fire Department,1,1,0,0,0,0,0,1,0,0,0
736,Clark County Fire Department,1,1,0,0,0,0,0,1,0,0,0
188,Mesa Fire and Medical Department,1,1,0,0,0,0,0,1,0,0,0
21,Jackson County Fire District 3,1,1,0,0,0,0,0,1,0,0,0
258,Sacramento Metropolitan Fire District,1,1,0,0,0,0,0,1,0,0,0
36,Jersey City Fire Department,1,1,0,0,0,0,0,1,0,0,0
16,Kingston Fire and Rescue,1,1,0,0,0,0,0,1,0,0,0
90,West Metro Fire Rescue,1,1,0,0,0,0,0,1,0,0,0
63,Adams County Fire Protection District,1,1,0,0,0,0,0,1,0,0,0
72,West Palm Beach Fire Department,1,1,0,0,0,0,0,1,0,0,0
1,Simsbury Volunteer Fire Department,1,1,0,0,0,0,0,1,0,0,0
3,City of Westfield Fire Department,1,1,0,0,0,0,0,1,0,0,0
17,City of Fairfax Fire Department,1,1,0,0,0,0,0,1,0,0,0
71,The Villages Public Safety Department,1,1,0,0,0,0,0,1,0,0,0
2,Sheridan Fire Department,1,1,0,0,0,0,0,1,0,0,0
14,St Louis Park Fire Department,1,1,0,0,0,0,0,1,0,0,0
2,Cicero Fire Department,1,1,0,0,0,0,0,1,0,0,0
3,Torrington Fire Department,1,1,0,0,0,0,0,1,0,0,0
61,Starwest Tech RMZ,1,1,0,0,0,0,0,1,0,0,0
245,Albuquerque Fire Rescue,1,1,0,0,0,0,0,1,0,0,0
61,City of Fort Myers Fire Department,1,1,0,0,0,0,0,1,0,0,0
3,Southern Platte Fire Protection District,1,1,0,0,0,0,0,1,0,0,0
10,Carmel Fire Department,1,1,0,0,0,0,0,1,0,0,0
2,Toms River Fire District 1,1,1,0,0,0,0,0,1,0,0,0
141,City of Saint Paul Fire Department,1,1,0,0,0,0,0,1,0,0,0
49,City of Roseville Fire Department,1,1,0,0,0,0,0,1,0,0,0
132,Broward County Sheriffs Office Department of Fire Rescue,1,1,0,0,0,0,0,1,0,0,0
261,Tucson Fire Department,1,1,0,0,0,0,0,1,0,0,0
28,South Adams County Fire Protection District,1,1,0,0,0,0,0,1,0,0,0
380,San Francisco Fire Department,1,1,0,0,0,0,0,1,0,0,0
53,City of Fort Myers Fire Department,1,0,1,0,0,0,0,1,0,0,0
23,East Pierce Fire and Rescue,1,0,1,0,0,0,0,1,0,0,0
46,Delray Beach Fire-Rescue Department,1,0,1,0,0,0,0,1,0,0,0
241,Anne Arundel County Fire Department,1,0,1,0,0,0,0,1,0,0,0
3,Simsbury Volunteer Fire Department,1,0,1,0,0,0,0,1,0,0,0
51,Northwest Fire District,1,0,1,0,0,0,0,1,0,0,0
59,Ontario Fire Department,1,0,1,0,0,0,0,1,0,0,0
32,Riviera Beach Fire Rescue,1,0,1,0,0,0,0,1,0,0,0
18,Noblesville Fire Department,1,0,1,0,0,0,0,1,0,0,0
150,Broward County Sheriffs Office Department of Fire Rescue,1,0,1,0,0,0,0,1,0,0,0
28,Jackson County Fire District 3,1,0,1,0,0,0,0,1,0,0,0
23,Coral Gables Fire and Rescue Department,1,0,1,0,0,0,0,1,0,0,0
276,Sacramento Metropolitan Fire District,1,0,1,0,0,0,0,1,0,0,0
17,Beavercreek Township Fire Department,1,0,1,0,0,0,0,1,0,0,0
681,Miami-Dade Fire Rescue Department,1,0,1,0,0,0,0,1,0,0,0
3,Cicero Fire Department,1,0,1,0,0,0,0,1,0,0,0
244,Tucson Fire Department,1,0,1,0,0,0,0,1,0,0,0
4,Torrington Fire Department,1,0,1,0,0,0,0,1,0,0,0
454,Orange County Fire Rescue Department,1,0,1,0,0,0,0,1,0,0,0
20,Delaware Fire Department,1,0,1,0,0,0,0,1,0,0,0
107,West Metro Fire Rescue,1,0,1,0,0,0,0,1,0,0,0
132,City of Saint Paul Fire Department,1,0,1,0,0,0,0,1,0,0,0
222,Mesa Fire and Medical Department,1,0,1,0,0,0,0,1,0,0,0
37,Jersey City Fire Department,1,0,1,0,0,0,0,1,0,0,0
16,Fishers Fire and Emergency Services,1,0,1,0,0,0,0,1,0,0,0
107,Richmond Fire and Emergency Services,1,0,1,0,0,0,0,1,0,0,0
1105,Los Angeles County Fire Department,1,0,1,0,0,0,0,1,0,0,0
154,Lexington Fire Department,1,0,1,0,0,0,0,1,0,0,0
434,Memphis Division of Fire Services,1,0,1,0,0,0,0,1,0,0,0
420,San Francisco Fire Department,1,0,1,0,0,0,0,1,0,0,0
43,Adams County Fire Protection District,1,0,1,0,0,0,0,1,0,0,0
33,New Rochelle Fire Department,1,0,1,0,0,0,0,1,0,0,0
21,Plainfield Fire Protection District,1,0,1,0,0,0,0,1,0,0,0
47,Starwest Tech RMZ,1,0,1,0,0,0,0,1,0,0,0
66,Golder Ranch Fire District,1,0,1,0,0,0,0,1,0,0,0
248,Boston Fire Department,1,0,1,0,0,0,0,1,0,0,0
6,Jackson Township Fire Department,1,0,1,0,0,0,0,1,0,0,0
